fdc_id,description,Retinol (UG),Lycopene (UG),cis_Lycopene (UG),trans_Lycopene (UG),Carotene_beta (UG),cis_beta_Carotene (UG),trans_beta_Carotene (UG),Vitamin_E_alpha_tocopherol (MG),Tocopherols_and_tocotrienols (MG),Cryptoxanthin_beta (UG),Choline_total (MG),Carotene_alpha (UG),Vitamin_K_phylloquinone (UG),Zeaxanthin (UG),Lutein (UG),Lutein_plus_zeaxanthin (UG),cis_Lutein/Zeaxanthin (UG),Vitamin_D_D2_plus_D3 (UG),Vitamin_A_RAE (UG)
2706901,"Cheeseburger, on white bun, 1 medium patty",33.0,0.0,0.0,0.0,10.0,10.0,10.0,0.19,0.19,1.0,46.2,0.0,3.2,5.0,5.0,5.0,5.0,0.6,34.0
2706902,"Cheeseburger, on wheat bun, 1 medium patty",33.0,0.0,0.0,0.0,10.0,10.0,10.0,0.22,0.22,1.0,48.6,0.0,3.5,25.0,25.0,25.0,25.0,0.6,34.0
2706903,"Cheeseburger, on white bun, 1 large patty",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.19,0.19,1.0,49.0,0.0,3.1,5.0,5.0,5.0,5.0,0.7,41.0
2706904,"Cheeseburger, on wheat bun, 1 large patty",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.21,0.21,1.0,50.9,0.0,3.3,21.0,21.0,21.0,21.0,0.7,41.0
2706905,"Double cheeseburger, on white bun, 2 small patties",27.0,0.0,0.0,0.0,8.0,8.0,8.0,0.14,0.14,1.0,53.6,0.0,3.0,4.0,4.0,4.0,4.0,0.5,28.0
2706906,"Double cheeseburger, on wheat bun, 2 small patties",27.0,0.0,0.0,0.0,8.0,8.0,8.0,0.16,0.16,1.0,55.3,0.0,3.1,18.0,18.0,18.0,18.0,0.5,28.0
2706907,"Double cheeseburger, on white bun, 2 medium patties",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.17,0.17,1.0,53.1,0.0,2.9,4.0,4.0,4.0,4.0,0.7,41.0
2706908,"Double cheeseburger, on wheat bun, 2 medium patties",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.18,0.18,1.0,54.6,0.0,3.0,17.0,17.0,17.0,17.0,0.7,41.0
2706909,"Cheeseburger, from fast food, 1 large patty",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.19,0.19,1.0,49.0,0.0,3.1,5.0,5.0,5.0,5.0,0.7,41.0
2706910,"Double cheeseburger, on white bun, 2 large patties",33.0,0.0,0.0,0.0,10.0,10.0,10.0,0.14,0.14,1.0,56.9,0.0,2.8,4.0,4.0,4.0,4.0,0.6,34.0
2706911,"Double cheeseburger, on wheat bun, 2 large patties",33.0,0.0,0.0,0.0,10.0,10.0,10.0,0.15,0.15,1.0,58.1,0.0,2.9,14.0,14.0,14.0,14.0,0.6,34.0
2706912,"Double cheeseburger, from fast food, 2 small patties",36.0,0.0,0.0,0.0,11.0,11.0,11.0,0.19,0.19,1.0,46.9,0.0,3.2,5.0,5.0,5.0,5.0,0.6,37.0
2706913,Double cheeseburger (Burger King),42.0,341.0,341.0,341.0,34.0,34.0,34.0,0.27,0.27,3.0,43.8,0.0,3.6,22.0,22.0,22.0,22.0,1.2,45.0
2706914,Double cheeseburger (McDonalds),40.0,980.0,980.0,980.0,51.0,51.0,51.0,0.35,0.35,3.0,43.7,1.0,4.7,17.0,17.0,17.0,17.0,0.2,44.0
2706915,McDouble (McDonalds),40.0,980.0,980.0,980.0,51.0,51.0,51.0,0.35,0.35,3.0,43.7,1.0,4.7,17.0,17.0,17.0,17.0,0.2,44.0
2706916,Big Mac (McDonalds),22.0,0.0,0.0,0.0,59.0,59.0,59.0,0.06,0.06,2.0,31.5,1.0,16.4,50.0,50.0,50.0,50.0,0.1,27.0
2706917,"Double cheeseburger, from fast food, 2 medium patties",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.17,0.17,1.0,53.1,0.0,2.9,4.0,4.0,4.0,4.0,0.7,41.0
2706918,"Double cheeseburger, from fast food, 2 large patties",33.0,0.0,0.0,0.0,10.0,10.0,10.0,0.14,0.14,1.0,56.9,0.0,2.8,4.0,4.0,4.0,4.0,0.6,34.0
2706919,"Hamburger slider, from fast food",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,39.5,0.0,3.8,3.0,3.0,3.0,3.0,0.1,0.0
2706920,"Hamburger, NFS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,49.6,0.0,3.3,2.0,2.0,2.0,2.0,0.1,0.0
2706921,"Hamburger, from fast food, 1 small patty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,40.6,0.0,3.7,3.0,3.0,3.0,3.0,0.1,0.0
2706922,Hamburger (Burger King),0.0,564.0,564.0,564.0,18.0,18.0,18.0,0.22,0.22,1.0,36.8,0.0,4.2,25.0,25.0,25.0,25.0,0.1,2.0
2706923,Whopper Jr (Burger King),0.0,904.0,904.0,904.0,100.0,100.0,100.0,0.34,0.34,0.0,30.3,15.0,9.4,55.0,55.0,55.0,55.0,0.1,9.0
2706924,Hamburger (McDonalds),0.0,1003.0,1003.0,1003.0,34.0,34.0,34.0,0.07,0.07,0.0,29.8,0.0,4.9,27.0,27.0,27.0,27.0,0.1,3.0
2706925,"Hamburger, from school cafeteria",1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,0.0,48.5,0.0,3.6,36.0,36.0,36.0,36.0,0.0,1.0
2706926,Hamburger slider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,50.8,0.0,3.3,2.0,2.0,2.0,2.0,0.1,0.0
2706927,"Hamburger, on white bun, 1 small patty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,47.8,0.0,3.4,3.0,3.0,3.0,3.0,0.1,0.0
2706928,"Hamburger, on wheat bun, 1 small patty",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.15,0.15,0.0,50.8,0.0,3.7,28.0,28.0,28.0,28.0,0.1,0.0
2706929,"Hamburger, from fast food, 1 medium patty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,49.6,0.0,3.3,2.0,2.0,2.0,2.0,0.1,0.0
2706930,"Hamburger, from fast food, 1 large patty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,53.8,0.0,3.1,2.0,2.0,2.0,2.0,0.1,0.0
2706931,Whopper (Burger King),0.0,1068.0,1068.0,1068.0,103.0,103.0,103.0,0.15,0.15,2.0,32.9,15.0,14.3,45.0,45.0,45.0,45.0,0.1,9.0
2706932,"Hamburger, on white bun, 1 medium patty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,49.6,0.0,3.3,2.0,2.0,2.0,2.0,0.1,0.0
2706933,"Hamburger, on wheat bun, 1 medium patty",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14,0.14,0.0,52.4,0.0,3.6,26.0,26.0,26.0,26.0,0.1,0.0
2706934,"Hamburger, on white bun, 1 large patty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,53.8,0.0,3.1,2.0,2.0,2.0,2.0,0.1,0.0
2706935,"Hamburger, on wheat bun, 1 large patty",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.12,0.12,0.0,56.1,0.0,3.4,22.0,22.0,22.0,22.0,0.1,0.0
2706936,"Double hamburger, on white bun, 2 small patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,57.2,0.0,3.0,2.0,2.0,2.0,2.0,0.1,0.0
2706937,"Double hamburger, on wheat bun, 2 small patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,59.1,0.0,3.2,18.0,18.0,18.0,18.0,0.1,0.0
2706938,"Double hamburger, on white bun, 2 medium patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,58.7,0.0,2.9,2.0,2.0,2.0,2.0,0.1,0.0
2706939,"Double hamburger, on wheat bun, 2 medium patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,60.5,0.0,3.1,17.0,17.0,17.0,17.0,0.1,0.0
2706940,"Double hamburger, on white bun, 2 large patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,61.9,0.0,2.8,1.0,1.0,1.0,1.0,0.2,0.0
2706941,"Double hamburger, on wheat bun, 2 large patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,63.3,0.0,3.0,13.0,13.0,13.0,13.0,0.2,0.0
2706942,"Double hamburger, from fast food, 2 small patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,50.8,0.0,3.3,2.0,2.0,2.0,2.0,0.1,0.0
2706943,"Double hamburger, from fast food, 2 medium patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,58.7,0.0,2.9,2.0,2.0,2.0,2.0,0.1,0.0
2706944,"Double hamburger, from fast food, 2 large patties",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,61.9,0.0,2.8,1.0,1.0,1.0,1.0,0.2,0.0
2706945,Meatball sandwich or sub,34.0,3140.0,3140.0,3140.0,106.0,106.0,106.0,0.81,0.81,1.0,32.0,0.0,5.7,63.0,63.0,63.0,63.0,0.5,43.0
2706946,Meatloaf sandwich,6.0,1542.0,1542.0,1542.0,41.0,41.0,41.0,0.35,0.35,0.0,37.3,0.0,0.9,56.0,56.0,56.0,56.0,0.1,9.0
2706947,"Chiliburger, with or without cheese, on bun",0.0,622.0,622.0,622.0,33.0,33.0,33.0,0.21,0.21,5.0,43.7,3.0,3.7,7.0,7.0,7.0,7.0,0.1,3.0
2706948,Corned beef sandwich on white,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,41.0,0.0,0.8,23.0,23.0,23.0,23.0,0.0,0.0
2706949,"Corned beef sandwich on white, with cheese",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.27,0.27,1.0,38.1,0.0,1.1,22.0,22.0,22.0,22.0,0.6,41.0
2706950,Corned beef sandwich on wheat,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.26,0.26,0.0,44.4,0.0,3.6,33.0,33.0,33.0,33.0,0.0,0.0
2706951,"Corned beef sandwich on wheat, with cheese",40.0,0.0,0.0,0.0,13.0,13.0,13.0,0.33,0.33,1.0,41.0,0.0,3.4,31.0,31.0,31.0,31.0,0.6,41.0
2706952,Reuben sandwich,53.0,361.0,361.0,361.0,32.0,32.0,32.0,1.62,1.62,8.0,26.1,1.0,17.2,67.0,67.0,67.0,67.0,0.1,56.0
2706953,Roast beef sandwich on white,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,28.7,0.0,0.9,23.0,23.0,23.0,23.0,0.0,1.0
2706954,"Roast beef sandwich on white, with cheese",41.0,0.0,0.0,0.0,12.0,12.0,12.0,0.4,0.4,1.0,27.7,0.0,1.1,22.0,22.0,22.0,22.0,0.5,42.0
2706955,Roast beef sandwich on wheat,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.42,0.42,0.0,32.2,0.0,3.6,33.0,33.0,33.0,33.0,0.0,1.0
2706956,"Roast beef sandwich on wheat, with cheese",41.0,0.0,0.0,0.0,13.0,13.0,13.0,0.46,0.46,1.0,30.6,0.0,3.5,31.0,31.0,31.0,31.0,0.5,42.0
2706957,French dip sandwich,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,27.5,0.0,0.8,22.0,22.0,22.0,22.0,0.0,1.0
2706958,Steak sandwich or sub on white,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,44.9,0.0,0.8,23.0,23.0,23.0,23.0,0.1,2.0
2706959,Steak sandwich or sub on wheat,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3,0.3,0.0,48.4,0.0,3.6,33.0,33.0,33.0,33.0,0.1,2.0
2706960,Cheese steak sandwich or sub on white,53.0,0.0,0.0,0.0,15.0,15.0,15.0,0.33,0.33,1.0,40.5,0.0,1.2,22.0,22.0,22.0,22.0,0.7,54.0
2706961,Cheese steak sandwich or sub on wheat,53.0,0.0,0.0,0.0,16.0,16.0,16.0,0.38,0.38,1.0,43.3,0.0,3.4,30.0,30.0,30.0,30.0,0.7,54.0
2706962,Gyro sandwich,4.0,422.0,422.0,422.0,62.0,62.0,62.0,0.33,0.33,2.0,33.6,10.0,3.7,33.0,33.0,33.0,33.0,0.0,9.0
2706963,"Hamburger wrap sandwich, from fast food",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,0.0,4.3,4.0,4.0,4.0,4.0,0.1,0.0
2706964,Ham sandwich on white,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,37.7,0.0,0.1,23.0,23.0,23.0,23.0,0.3,0.0
2706965,"Ham sandwich on white, with cheese",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.32,0.32,1.0,35.3,0.0,0.5,22.0,22.0,22.0,22.0,0.8,41.0
2706966,Ham sandwich on wheat,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.32,0.32,0.0,41.1,0.0,2.9,33.0,33.0,33.0,33.0,0.3,0.0
2706967,"Ham sandwich on wheat, with cheese",40.0,0.0,0.0,0.0,13.0,13.0,13.0,0.38,0.38,1.0,38.2,0.0,2.8,31.0,31.0,31.0,31.0,0.8,41.0
2706968,"Ham sandwich or sub, restaurant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,40.3,0.0,0.1,20.0,20.0,20.0,20.0,0.3,0.0
2706969,"Ham sandwich or sub, with cheese, restaurant",46.0,0.0,0.0,0.0,14.0,14.0,14.0,0.34,0.34,1.0,37.1,0.0,0.5,20.0,20.0,20.0,20.0,0.9,48.0
2706970,Ham sandwich wrap,40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.23,0.23,1.0,32.4,0.0,3.6,7.0,7.0,7.0,7.0,0.8,41.0
2706971,Ham salad sandwich on white,2.0,0.0,0.0,0.0,60.0,60.0,60.0,0.67,0.67,12.0,45.7,5.0,29.6,68.0,68.0,68.0,68.0,0.3,8.0
2706972,Ham salad sandwich on wheat,2.0,0.0,0.0,0.0,61.0,61.0,61.0,0.71,0.71,12.0,47.9,5.0,31.4,75.0,75.0,75.0,75.0,0.3,8.0
2706973,Cuban sandwich,32.0,0.0,0.0,0.0,12.0,12.0,12.0,0.3,0.3,1.0,45.5,0.0,3.8,28.0,28.0,28.0,28.0,0.4,33.0
2706974,Barbecue rib sandwich,0.0,842.0,842.0,842.0,26.0,26.0,26.0,0.29,0.29,0.0,47.3,0.0,2.7,26.0,26.0,26.0,26.0,0.4,2.0
2706975,"Barbecue pork sandwich, on white bun",1.0,910.0,910.0,910.0,27.0,27.0,27.0,0.34,0.34,0.0,53.9,0.0,2.0,20.0,20.0,20.0,20.0,0.5,4.0
2706976,"Barbecue pork sandwich, on wheat bun",1.0,910.0,910.0,910.0,27.0,27.0,27.0,0.36,0.36,0.0,56.1,0.0,2.2,39.0,39.0,39.0,39.0,0.5,4.0
2706977,Pork sandwich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,44.1,0.0,0.1,23.0,23.0,23.0,23.0,0.2,0.0
2706978,"Pork sandwich, with cheese",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.25,0.25,1.0,40.8,0.0,0.5,22.0,22.0,22.0,22.0,0.7,41.0
2706979,"Bacon, lettuce, tomato sandwich on white",2.0,541.0,541.0,541.0,355.0,355.0,355.0,0.32,0.32,1.0,24.3,12.0,7.2,161.0,161.0,161.0,161.0,0.1,31.0
2706980,"Bacon, lettuce, tomato sandwich on wheat",2.0,541.0,541.0,541.0,355.0,355.0,355.0,0.39,0.39,1.0,28.2,12.0,10.3,173.0,173.0,173.0,173.0,0.1,31.0
2706981,Turkey sandwich on white,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,22.1,0.0,0.1,23.0,23.0,23.0,23.0,0.1,0.0
2706982,"Turkey sandwich on white, with cheese",40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.26,0.26,1.0,22.1,0.0,0.5,22.0,22.0,22.0,22.0,0.6,41.0
2706983,Turkey sandwich on wheat,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.24,0.24,0.0,25.5,0.0,2.9,33.0,33.0,33.0,33.0,0.1,0.0
2706984,"Turkey sandwich on wheat, with cheese",40.0,0.0,0.0,0.0,13.0,13.0,13.0,0.31,0.31,1.0,25.0,0.0,2.8,31.0,31.0,31.0,31.0,0.6,41.0
2706985,"Turkey sandwich or sub, restaurant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,22.9,0.0,0.1,20.0,20.0,20.0,20.0,0.1,0.0
2706986,"Turkey sandwich or sub, with cheese, restaurant",46.0,0.0,0.0,0.0,14.0,14.0,14.0,0.27,0.27,1.0,22.8,0.0,0.5,20.0,20.0,20.0,20.0,0.7,48.0
2706987,Turkey sandwich wrap,40.0,0.0,0.0,0.0,12.0,12.0,12.0,0.16,0.16,1.0,19.2,0.0,3.6,7.0,7.0,7.0,7.0,0.6,41.0
2706988,"Chicken deli sandwich or sub, restaurant",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,30.5,0.0,0.1,20.0,20.0,20.0,20.0,0.1,1.0
2706989,"Chicken deli sandwich or sub, with cheese, restaurant",47.0,0.0,0.0,0.0,14.0,14.0,14.0,0.35,0.35,1.0,29.0,0.0,0.5,20.0,20.0,20.0,20.0,0.7,49.0
2706990,Chicken salad sandwich on white,5.0,0.0,0.0,0.0,61.0,61.0,61.0,0.73,0.73,12.0,33.1,5.0,30.2,69.0,69.0,69.0,69.0,0.0,11.0
2706991,Chicken salad sandwich on wheat,5.0,0.0,0.0,0.0,62.0,62.0,62.0,0.77,0.77,12.0,35.3,5.0,31.9,76.0,76.0,76.0,76.0,0.0,11.0
2706992,Chicken salad sandwich wrap,32.0,0.0,0.0,0.0,63.0,63.0,63.0,0.66,0.66,11.0,30.0,4.0,29.4,54.0,54.0,54.0,54.0,0.4,38.0
2706993,Club sandwich on white,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,37.1,0.0,0.1,20.0,20.0,20.0,20.0,0.2,1.0
2706994,"Club sandwich on white, with cheese",37.0,0.0,0.0,0.0,11.0,11.0,11.0,0.3,0.3,1.0,35.0,0.0,0.4,20.0,20.0,20.0,20.0,0.7,38.0
2706995,Club sandwich on wheat,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3,0.3,0.0,40.1,0.0,2.5,29.0,29.0,29.0,29.0,0.2,1.0
2706996,"Club sandwich on wheat, with cheese",37.0,0.0,0.0,0.0,11.0,11.0,11.0,0.35,0.35,1.0,37.7,0.0,2.5,28.0,28.0,28.0,28.0,0.7,38.0
2706997,"Club sandwich or sub, restaurant",43.0,0.0,0.0,0.0,13.0,13.0,13.0,0.31,0.31,1.0,35.4,0.0,0.5,18.0,18.0,18.0,18.0,0.8,44.0
2706998,"Barbecue chicken sandwich, on white bun",4.0,910.0,910.0,910.0,27.0,27.0,27.0,0.44,0.44,0.0,37.2,0.0,2.0,20.0,20.0,20.0,20.0,0.0,6.0
2706999,"Barbecue chicken sandwich, on wheat bun",4.0,910.0,910.0,910.0,27.0,27.0,27.0,0.47,0.47,0.0,39.5,0.0,2.2,39.0,39.0,39.0,39.0,0.0,6.0
2707000,"Chicken fillet sandwich, NFS",3.0,0.0,0.0,0.0,5.0,5.0,5.0,1.82,1.82,4.0,32.3,0.0,18.5,28.0,28.0,28.0,28.0,0.1,4.0
2707001,"Chicken fillet sandwich, from school cafeteria",0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.9,0.9,0.0,31.0,0.0,6.5,49.0,49.0,49.0,49.0,0.1,0.0
2707002,"Chicken fillet biscuit, from fast food",10.0,0.0,0.0,0.0,5.0,5.0,5.0,1.76,1.76,4.0,24.7,0.0,17.1,23.0,23.0,23.0,23.0,0.1,12.0
2707003,"Chicken fillet sandwich, fried, from fast food",3.0,0.0,0.0,0.0,5.0,5.0,5.0,1.82,1.82,4.0,32.3,0.0,18.5,28.0,28.0,28.0,28.0,0.1,4.0
2707004,"Chicken fillet sandwich, fried, from fast food, with cheese",35.0,0.0,0.0,0.0,14.0,14.0,14.0,1.68,1.68,4.0,31.1,0.0,16.5,27.0,27.0,27.0,27.0,0.5,37.0
2707005,"Chicken fillet sandwich, grilled, from fast food",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,50.9,0.0,5.3,2.0,2.0,2.0,2.0,0.0,5.0
2707006,"Chicken fillet sandwich, grilled, from fast food, with cheese",38.0,0.0,0.0,0.0,10.0,10.0,10.0,0.89,0.89,1.0,47.2,0.0,4.9,5.0,5.0,5.0,5.0,0.5,39.0
2707007,"Chicken fillet sandwich, NS as to fried or grilled, from fast food",3.0,0.0,0.0,0.0,5.0,5.0,5.0,1.82,1.82,4.0,32.3,0.0,18.5,28.0,28.0,28.0,28.0,0.1,4.0
2707008,"Chicken fillet sandwich, fried, on white bun",3.0,0.0,0.0,0.0,5.0,5.0,5.0,1.64,1.64,4.0,33.1,0.0,15.6,28.0,28.0,28.0,28.0,0.1,4.0
2707009,"Chicken fillet sandwich, fried, on white bun; with cheese",36.0,0.0,0.0,0.0,15.0,15.0,15.0,1.52,1.52,5.0,31.7,0.0,14.0,27.0,27.0,27.0,27.0,0.5,38.0
2707010,"Chicken fillet sandwich, fried, on wheat bun",3.0,0.0,0.0,0.0,6.0,6.0,6.0,1.67,1.67,4.0,35.6,0.0,15.9,51.0,51.0,51.0,51.0,0.1,4.0
2707011,"Chicken fillet sandwich, fried, on wheat bun, with cheese",36.0,0.0,0.0,0.0,15.0,15.0,15.0,1.55,1.55,5.0,33.9,0.0,14.2,47.0,47.0,47.0,47.0,0.5,38.0
2707012,"Chicken fillet sandwich, grilled, on white bun",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.0,51.7,0.0,3.1,2.0,2.0,2.0,2.0,0.0,5.0
2707013,"Chicken fillet sandwich, grilled, on white bun, with cheese",39.0,0.0,0.0,0.0,10.0,10.0,10.0,0.77,0.77,1.0,47.8,0.0,3.0,5.0,5.0,5.0,5.0,0.5,40.0
2707014,"Chicken fillet sandwich, grilled, on wheat bun",5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.82,0.82,0.0,54.3,0.0,3.4,25.0,25.0,25.0,25.0,0.0,5.0
2707015,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",39.0,0.0,0.0,0.0,11.0,11.0,11.0,0.8,0.8,1.0,50.1,0.0,3.3,24.0,24.0,24.0,24.0,0.5,40.0
2707016,"Chicken fillet wrap sandwich, fried, from fast food",35.0,0.0,0.0,0.0,14.0,14.0,14.0,1.59,1.59,4.0,28.9,0.0,17.3,28.0,28.0,28.0,28.0,0.5,37.0
2707017,"Chicken fillet wrap sandwich, grilled, from fast food",38.0,0.0,0.0,0.0,10.0,10.0,10.0,0.8,0.8,1.0,44.9,0.0,5.7,6.0,6.0,6.0,6.0,0.5,39.0
2707018,"Turkey or chicken burger, on white bun",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,51.7,0.0,2.0,2.0,2.0,2.0,2.0,0.1,14.0
2707019,"Turkey or chicken burger, on wheat bun",14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.21,0.21,0.0,54.5,0.0,2.3,26.0,26.0,26.0,26.0,0.1,14.0
2707020,"Fish sandwich, fried, from fast food",10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.0,47.1,0.0,11.6,7.0,7.0,7.0,7.0,0.3,10.0
2707021,"Fish sandwich, fried, from fast food, with cheese",44.0,0.0,0.0,0.0,11.0,11.0,11.0,0.98,0.98,1.0,43.7,0.0,10.4,8.0,8.0,8.0,8.0,0.8,45.0
2707022,Crab cake sandwich,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.88,1.0,63.7,0.0,15.4,51.0,51.0,51.0,51.0,0.2,14.0
2707023,Salmon cake sandwich,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.32,1.0,68.7,0.0,15.4,51.0,51.0,51.0,51.0,5.2,34.0
2707024,Fried seafood sandwich,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,2.24,0.0,50.4,0.0,8.2,21.0,21.0,21.0,21.0,0.1,28.0
2707025,"Fish sandwich, from school cafeteria",16.0,0.0,0.0,0.0,5.0,5.0,5.0,0.82,0.82,0.0,47.6,0.0,6.1,51.0,51.0,51.0,51.0,0.3,17.0
2707026,"Fish sandwich, NFS",44.0,0.0,0.0,0.0,11.0,11.0,11.0,0.98,0.98,1.0,43.7,0.0,10.4,8.0,8.0,8.0,8.0,0.8,45.0
2707027,"Fish sandwich, fried, on white bun",10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,0.0,47.2,0.0,11.6,7.0,7.0,7.0,7.0,0.3,10.0
2707028,"Fish sandwich, fried, on white bun, with cheese",44.0,0.0,0.0,0.0,11.0,11.0,11.0,0.98,0.98,1.0,43.7,0.0,10.4,8.0,8.0,8.0,8.0,0.8,45.0
2707029,"Fish sandwich, fried, on wheat bun",10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.06,1.06,0.0,50.0,0.0,11.9,31.0,31.0,31.0,31.0,0.3,10.0
2707030,"Fish sandwich, fried, on wheat bun, with cheese",44.0,0.0,0.0,0.0,11.0,11.0,11.0,1.01,1.01,1.0,46.1,0.0,10.6,29.0,29.0,29.0,29.0,0.8,45.0
2707031,"Fish sandwich, grilled",16.0,0.0,0.0,0.0,3.0,3.0,3.0,0.64,0.64,0.0,53.8,0.0,3.2,3.0,3.0,3.0,3.0,0.4,16.0
2707032,Fish wrap sandwich,44.0,0.0,0.0,0.0,11.0,11.0,11.0,0.88,0.88,1.0,41.3,0.0,11.2,9.0,9.0,9.0,9.0,0.8,45.0
2707033,Sardine sandwich,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.23,0.0,48.2,0.0,1.5,20.0,20.0,20.0,20.0,2.7,18.0
2707034,Tuna salad sandwich on white,8.0,0.0,0.0,0.0,61.0,61.0,61.0,0.7,0.7,12.0,20.6,5.0,29.9,69.0,69.0,69.0,69.0,0.4,14.0
2707035,"Tuna salad sandwich on white, with cheese",34.0,0.0,0.0,0.0,62.0,62.0,62.0,0.7,0.7,11.0,20.7,4.0,27.0,64.0,64.0,64.0,64.0,0.8,40.0
2707036,Tuna salad sandwich on wheat,8.0,0.0,0.0,0.0,61.0,61.0,61.0,0.74,0.74,12.0,22.9,5.0,31.7,75.0,75.0,75.0,75.0,0.4,14.0
2707037,"Tuna salad sandwich on wheat, with cheese",34.0,0.0,0.0,0.0,63.0,63.0,63.0,0.74,0.74,11.0,22.7,4.0,28.6,69.0,69.0,69.0,69.0,0.8,40.0
2707038,Tuna salad sandwich wrap,34.0,0.0,0.0,0.0,62.0,62.0,62.0,0.63,0.63,11.0,18.8,4.0,29.1,53.0,53.0,53.0,53.0,0.8,40.0
2707039,Seafood salad sandwich,2.0,0.0,0.0,0.0,41.0,41.0,41.0,1.01,1.01,1.0,38.3,0.0,26.6,59.0,59.0,59.0,59.0,0.0,6.0
2707040,Bologna sandwich on white,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,36.2,0.0,0.9,23.0,23.0,23.0,23.0,0.4,0.0
